,Event_ID,sensorName,days,Time,CHX,CHY,calib_factor,diameter,digits,kin_energy,status,maxpoh_rad10,poh_sensorpix,maxmeshs_rad10,meshs_sensorpix,maxczc_rad10,czc_sensorpix,time_received,months,years,rad_timestamp,Lat,Lon,daily_count_by_sensor,kin_energy_H,Time2,dt,Event_start,Event_end,Event_duration,Event_hits,Event_hit_frequency,Event_KEdensity_tot,Event_KEFlux_tot,Event_KE_max,Event_D_max,Event_D_max_vicinity,Event_count,meanPOHrad10_ev,meanPOHpix_ev,meanCZCrad10_ev,meanCZCpix_ev,meanMESHSrad10_ev,meanMESHSpix_ev
2185,348,CarportROMOOS,2021-06-20,2021-06-20 14:28:05.190000,206953.7,644961.0,3.249,9.085,201.0,0.029,0,100.0,100.0,7.0,4.6,61.5,58.0,1624199439179.0,2021-06,2021,2021-06-20 14:30:00,47.01211202071739,8.029922188227037,4,0.017284617805304707,2021-06-20 14:28:05.190000+00:00,75.028,2021-06-20 14:26:50.162000+00:00,2021-06-20 14:28:29.795000+00:00,99.63300000000001,4,0.0401473407405177,0.3819718634205488,0.0038337886385088147,0.029,9.085,8.16430020283976,54,100.0,100.0,61.5,58.0,7.0,4.6
2186,348,CarportROMOOS,2021-06-20,2021-06-20 14:28:18.246000,206953.7,644961.0,3.249,8.51,171.0,0.023,0,100.0,100.0,7.0,4.6,61.5,58.0,1624199439238.0,2021-06,2021,2021-06-20 14:30:00,47.01211202071739,8.029922188227037,4,0.013704279638092528,2021-06-20 14:28:18.246000+00:00,13.056000000000001,2021-06-20 14:26:50.162000+00:00,2021-06-20 14:28:29.795000+00:00,99.63300000000001,4,0.0401473407405177,0.3819718634205488,0.0038337886385088147,0.029,9.085,8.16430020283976,54,100.0,100.0,61.5,58.0,7.0,4.6
2187,348,CarportROMOOS,2021-06-20,2021-06-20 14:28:29.795000,206953.7,644961.0,3.249,7.423,122.0,0.013,0,100.0,100.0,7.0,4.6,61.5,58.0,1624199454170.0,2021-06,2021,2021-06-20 14:30:00,47.01211202071739,8.029922188227037,4,0.00843652035259225,2021-06-20 14:28:29.795000+00:00,11.549000000000001,2021-06-20 14:26:50.162000+00:00,2021-06-20 14:28:29.795000+00:00,99.63300000000001,4,0.0401473407405177,0.3819718634205488,0.0038337886385088147,0.029,9.085,8.16430020283976,54,100.0,100.0,61.5,58.0,7.0,4.6
3002,414,CasaTESSERETE,2022-06-28,2022-06-28 06:43:44.095000,103140.6,718283.7,3.422,5.548,150.0,0.004,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398678768.0,2022-06,2022,2022-06-28 06:45:00,46.06942036696931,8.967430648351833,5,0.0030011705740831847,2022-06-28 06:43:44.095000+00:00,60627.256,2022-06-28 06:43:44.095000+00:00,2022-06-28 06:45:25.003000+00:00,100.908,3,0.029730051135687954,0.06111549814728781,0.000605655628367303,0.004,5.548,0.9898580121703863,57,88.0,87.0,61.0,60.0,0.0,0.0
3003,414,CasaTESSERETE,2022-06-28,2022-06-28 06:44:23.950000,103140.6,718283.7,3.422,5.404,142.0,0.004,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398702675.0,2022-06,2022,2022-06-28 06:45:00,46.06942036696931,8.967430648351833,5,0.0027336677660907806,2022-06-28 06:44:23.950000+00:00,39.855000000000004,2022-06-28 06:43:44.095000+00:00,2022-06-28 06:45:25.003000+00:00,100.908,3,0.029730051135687954,0.06111549814728781,0.000605655628367303,0.004,5.548,0.9898580121703863,57,88.0,87.0,61.0,60.0,0.0,0.0
3004,414,CasaTESSERETE,2022-06-28,2022-06-28 06:45:25.003000,103140.6,718283.7,3.422,5.386,141.0,0.004,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398791907.0,2022-06,2022,2022-06-28 06:50:00,46.06942036696931,8.967430648351833,5,0.00270148034935521,2022-06-28 06:45:25.003000+00:00,61.053000000000004,2022-06-28 06:43:44.095000+00:00,2022-06-28 06:45:25.003000+00:00,100.908,3,0.029730051135687954,0.06111549814728781,0.000605655628367303,0.004,5.548,0.9898580121703863,57,88.0,87.0,61.0,60.0,0.0,0.0
3005,415,CasaTESSERETE,2022-06-28,2022-06-28 06:48:07.440000,103140.6,718283.7,3.422,5.565,151.0,0.004,0,88.0,45.0,0.0,0.0,63.5,60.0,1656398950975.0,2022-06,2022,2022-06-28 06:50:00,46.06942036696931,8.967430648351833,5,0.003033944433023233,2022-06-28 06:48:07.440000+00:00,162.437,2022-06-28 06:48:07.440000+00:00,2022-06-28 06:48:23.041000+00:00,15.601,2,0.12819691045445805,0.04074366543152521,0.0026116060144558174,0.004,5.583,1.0608519269776888,218,88.0,45.0,63.5,60.0,0.0,0.0
3006,415,CasaTESSERETE,2022-06-28,2022-06-28 06:48:23.041000,103140.6,718283.7,3.422,5.583,152.0,0.004,0,88.0,45.0,0.0,0.0,63.5,60.0,1656398951021.0,2022-06,2022,2022-06-28 06:50:00,46.06942036696931,8.967430648351833,5,0.003068925547101941,2022-06-28 06:48:23.041000+00:00,15.601,2022-06-28 06:48:07.440000+00:00,2022-06-28 06:48:23.041000+00:00,15.601,2,0.12819691045445805,0.04074366543152521,0.0026116060144558174,0.004,5.583,1.0608519269776888,218,88.0,45.0,63.5,60.0,0.0,0.0
3221,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:19:35.686000,198400.2,641979.6,3.231,10.997,497.0,0.063,0,100.0,100.0,7.6,4.7,63.5,54.0,1624198956175.0,2021-06,2021,2021-06-20 14:20:00,46.93536924989448,7.989924966174402,10,0.03405099230600629,2021-06-20 14:19:35.686000+00:00,947579.2710000001,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3222,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:19:59.615000,198400.2,641979.6,3.231,7.068,226.0,0.011,0,100.0,100.0,7.6,4.7,63.5,54.0,1624198956225.0,2021-06,2021,2021-06-20 14:20:00,46.93536924989448,7.989924966174402,10,0.0070893920443697205,2021-06-20 14:19:59.615000+00:00,23.929000000000002,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3223,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:12.970000,198400.2,641979.6,3.231,9.64,393.0,0.037,0,100.0,100.0,7.6,4.7,63.5,54.0,1624198972413.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.021334366129229423,2021-06-20 14:20:12.970000+00:00,13.355,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3224,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:14.451000,198400.2,641979.6,3.231,7.48,250.0,0.014,0,100.0,100.0,7.6,4.7,63.5,54.0,1624198972459.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.00866875933354678,2021-06-20 14:20:14.451000+00:00,1.481,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3225,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:18.836000,198400.2,641979.6,3.231,9.134,357.0,0.03,0,100.0,100.0,7.6,4.7,63.5,54.0,1624198972510.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0176178476214847,2021-06-20 14:20:18.836000+00:00,4.385000000000001,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3226,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:47.254000,198400.2,641979.6,3.231,8.576,319.0,0.023,0,100.0,100.0,7.6,4.7,63.5,54.0,1624199028366.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0140853361320465,2021-06-20 14:20:47.254000+00:00,28.418000000000003,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3227,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:51.468000,198400.2,641979.6,3.231,7.051,225.0,0.011,0,100.0,100.0,7.6,4.7,63.5,54.0,1624199028420.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0070290447899139215,2021-06-20 14:20:51.468000+00:00,4.214,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3228,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:52.548000,198400.2,641979.6,3.231,4.672,108.0,0.002,0,100.0,100.0,7.6,4.7,63.5,54.0,1624199028460.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0016305770846674198,2021-06-20 14:20:52.548000+00:00,1.08,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3229,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:20:59.650000,198400.2,641979.6,3.231,5.468,143.0,0.004,0,100.0,100.0,7.6,4.7,63.5,54.0,1624199028501.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0028503452639158148,2021-06-20 14:20:59.650000+00:00,7.102,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
3230,502,FelderSCHUEPFHEIM,2021-06-20,2021-06-20 14:21:18.570000,198400.2,641979.6,3.231,4.886,117.0,0.002,0,100.0,100.0,7.6,4.7,63.5,57.0,1624199044963.0,2021-06,2021,2021-06-20 14:25:00,46.93536924989448,7.989924966174402,10,0.0019115737846158256,2021-06-20 14:21:18.570000+00:00,18.92,2021-06-20 14:19:35.686000+00:00,2021-06-20 14:21:18.570000+00:00,102.884,10,0.09719684304653785,1.0033127612513082,0.00975188329819319,0.063,10.997,12.042596348884382,10,100.0,100.0,63.5,54.3,7.6,4.7
4435,737,GruebehagHASLE,2021-06-20,2021-06-20 14:16:42.338000,201244.3,647090.7,3.273,5.776,113.0,0.005,0,100.0,0.0,6.9,0.0,63.5,41.0,1624198648337.0,2021-06,2021,2021-06-20 14:20:00,46.96060924719537,8.05733755654304,3,0.0034624441653889576,2021-06-20 14:16:42.338000+00:00,155631.30500000002,2021-06-20 14:16:42.338000+00:00,2021-06-20 14:16:42.338000+00:00,0.0,1,0.0,0.025464790894703257,inf,0.005,5.776,1.4523326572008117,1622,100.0,0.0,63.5,41.0,6.9,0.0
4436,738,GruebehagHASLE,2021-06-20,2021-06-20 14:29:03.949000,201244.3,647090.7,3.273,6.544,147.0,0.008,0,100.0,100.0,5.2,0.0,61.5,50.5,1624199397958.0,2021-06,2021,2021-06-20 14:30:00,46.96060924719537,8.05733755654304,3,0.005393242590033644,2021-06-20 14:29:03.949000+00:00,741.611,2021-06-20 14:29:03.949000+00:00,2021-06-20 14:29:59.696000+00:00,55.74700000000001,2,0.03587637002888047,0.1476957871892789,0.0026493943564546768,0.021,8.342,6.657200811359028,218,100.0,100.0,61.5,50.5,5.2,0.0
4437,738,GruebehagHASLE,2021-06-20,2021-06-20 14:29:59.696000,201244.3,647090.7,3.273,8.342,245.0,0.021,0,100.0,100.0,5.2,0.0,61.5,50.5,1624199458021.0,2021-06,2021,2021-06-20 14:30:00,46.96060924719537,8.05733755654304,3,0.012767781215945356,2021-06-20 14:29:59.696000+00:00,55.74700000000001,2021-06-20 14:29:03.949000+00:00,2021-06-20 14:29:59.696000+00:00,55.74700000000001,2,0.03587637002888047,0.1476957871892789,0.0026493943564546768,0.021,8.342,6.657200811359028,218,100.0,100.0,61.5,50.5,5.2,0.0
4775,827,IdaMEDEGLIA,2022-06-28,2022-06-28 08:03:25.523000,108240.0,717590.0,3.292,4.913,150.0,0.003,0,100.0,93.0,6.2,3.2,65.5,54.0,1656403489132.0,2022-06,2022,2022-06-28 08:05:00,46.115404874233825,8.95974483746133,2,0.001949338616521916,2022-06-28 08:03:25.523000+00:00,30665422.431,2022-06-28 08:03:25.523000+00:00,2022-06-28 08:03:25.801000+00:00,0.278,2,7.194244604316546,0.030557749073643906,0.1099199606965608,0.003,5.175,0.23326572008113633,218,100.0,93.0,65.5,54.0,6.2,3.2
4776,827,IdaMEDEGLIA,2022-06-28,2022-06-28 08:03:25.801000,108240.0,717590.0,3.292,5.175,164.0,0.003,0,100.0,93.0,6.2,3.2,65.5,54.0,1656403489185.0,2022-06,2022,2022-06-28 08:05:00,46.115404874233825,8.95974483746133,2,0.0023441642087891896,2022-06-28 08:03:25.801000+00:00,0.278,2022-06-28 08:03:25.523000+00:00,2022-06-28 08:03:25.801000+00:00,0.278,2,7.194244604316546,0.030557749073643906,0.1099199606965608,0.003,5.175,0.23326572008113633,218,100.0,93.0,65.5,54.0,6.2,3.2
5120,868,KinderCUREGLIA,2022-06-28,2022-06-28 06:42:00.070000,99574.3,716505.8,3.387,8.206,275.0,0.02,0,87.0,82.0,0.0,0.0,61.0,57.0,1656398618427.0,2022-06,2022,2022-06-28 06:45:00,46.03765489780257,8.943573274477973,3,0.012044066463421224,2022-06-28 06:42:00.070000+00:00,3156417.432,2022-06-28 06:42:00.070000+00:00,2022-06-28 06:42:38.924000+00:00,38.854,3,0.07721212745148505,0.22918311805232927,0.00589857204026173,0.021,8.326,6.6247464503042615,57,87.0,82.0,61.0,57.0,0.0,0.0
5121,868,KinderCUREGLIA,2022-06-28,2022-06-28 06:42:26.686000,99574.3,716505.8,3.387,5.628,119.0,0.004,0,87.0,82.0,0.0,0.0,61.0,57.0,1656398618476.0,2022-06,2022,2022-06-28 06:45:00,46.03765489780257,8.943573274477973,3,0.0031576448988532816,2022-06-28 06:42:26.686000+00:00,26.616000000000003,2022-06-28 06:42:00.070000+00:00,2022-06-28 06:42:38.924000+00:00,38.854,3,0.07721212745148505,0.22918311805232927,0.00589857204026173,0.021,8.326,6.6247464503042615,57,87.0,82.0,61.0,57.0,0.0,0.0
5122,868,KinderCUREGLIA,2022-06-28,2022-06-28 06:42:38.924000,99574.3,716505.8,3.387,8.326,284.0,0.021,0,87.0,82.0,0.0,0.0,61.0,57.0,1656398634970.0,2022-06,2022,2022-06-28 06:45:00,46.03765489780257,8.943573274477973,3,0.01268105881598725,2022-06-28 06:42:38.924000+00:00,12.238000000000001,2022-06-28 06:42:00.070000+00:00,2022-06-28 06:42:38.924000+00:00,38.854,3,0.07721212745148505,0.22918311805232927,0.00589857204026173,0.021,8.326,6.6247464503042615,57,87.0,82.0,61.0,57.0,0.0,0.0
5296,907,KinderORIGLIO,2022-06-28,2022-06-28 06:40:49.387000,101452.1,716704.3,3.534,4.0,123.0,0.001,0,92.0,54.0,0.0,0.0,63.0,51.0,1656398554792.0,2022-06,2022,2022-06-28 06:45:00,46.05450925650962,8.946602920899407,2,0.0009395485849826069,2022-06-28 06:40:49.387000+00:00,120414.964,2022-06-28 06:40:49.387000+00:00,2022-06-28 06:41:16.806000+00:00,27.419,2,0.07294212042744082,0.010185916357881302,0.0003714911688202087,0.001,4.0,-2.1501014198782955,218,89.5,55.5,62.0,54.25,0.0,0.0
5297,907,KinderORIGLIO,2022-06-28,2022-06-28 06:41:16.806000,101452.1,716704.3,3.534,3.725,107.0,0.001,0,87.0,57.0,0.0,0.0,61.0,57.5,1656398554845.0,2022-06,2022,2022-06-28 06:45:00,46.05450925650962,8.946602920899407,2,0.000729633149721628,2022-06-28 06:41:16.806000+00:00,27.419,2022-06-28 06:40:49.387000+00:00,2022-06-28 06:41:16.806000+00:00,27.419,2,0.07294212042744082,0.010185916357881302,0.0003714911688202087,0.001,4.0,-2.1501014198782955,218,89.5,55.5,62.0,54.25,0.0,0.0
5310,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:15:40.940000,196915.8,638819.0,3.262,6.289,135.0,0.007,0,100.0,100.0,7.0,6.6,65.0,56.5,1624198713388.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.00468350442494218,2021-06-20 14:15:40.940000+00:00,27873195.059,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5311,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:15:49.891000,196915.8,638819.0,3.262,6.823,160.0,0.009,0,100.0,100.0,7.0,6.6,65.0,56.5,1624198713452.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.00625487797619162,2021-06-20 14:15:49.891000+00:00,8.951,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5312,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:06.396000,196915.8,638819.0,3.262,6.615,150.0,0.008,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198729831.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.005603859470844927,2021-06-20 14:16:06.396000+00:00,16.505000000000003,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5313,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:09.648000,196915.8,638819.0,3.262,5.751,112.0,0.005,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198729854.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.003409535593443891,2021-06-20 14:16:09.648000+00:00,3.2520000000000002,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5314,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:11.027000,196915.8,638819.0,3.262,8.051,226.0,0.018,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198729902.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.011255716818179402,2021-06-20 14:16:11.027000+00:00,1.379,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5315,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:20.144000,196915.8,638819.0,3.262,7.464,193.0,0.013,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198729945.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.00860311172068855,2021-06-20 14:16:20.144000+00:00,9.117,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5316,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:29.744000,196915.8,638819.0,3.262,6.487,144.0,0.008,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766002.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.0052283194038320905,2021-06-20 14:16:29.744000+00:00,9.600000000000001,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5317,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:30.227000,196915.8,638819.0,3.262,5.8,114.0,0.005,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766018.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.0035137887719502653,2021-06-20 14:16:30.227000+00:00,0.48300000000000004,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5318,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:43.522000,196915.8,638819.0,3.262,5.896,118.0,0.005,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766063.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.0037246486307486257,2021-06-20 14:16:43.522000+00:00,13.295000000000002,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5319,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:46.116000,196915.8,638819.0,3.262,6.594,149.0,0.008,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766104.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.00554096007080185,2021-06-20 14:16:46.116000+00:00,2.5940000000000003,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5320,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:46.805000,196915.8,638819.0,3.262,6.267,134.0,0.007,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766142.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.0046256012297099455,2021-06-20 14:16:46.805000+00:00,0.6890000000000001,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5321,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:16:48.082000,196915.8,638819.0,3.262,5.524,103.0,0.004,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198766184.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.002955335575707834,2021-06-20 14:16:48.082000+00:00,1.2770000000000001,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5322,920,LoetscherESCHOLZMATT,2021-06-20,2021-06-20 14:17:22.716000,196915.8,638819.0,3.262,6.222,132.0,0.006,0,100.0,100.0,6.9,5.8,65.0,56.5,1624198822063.0,2021-06,2021,2021-06-20 14:20:00,46.9222090818934,7.948293479961187,13,0.004508767050185345,2021-06-20 14:17:22.716000+00:00,34.634,2021-06-20 14:15:40.940000+00:00,2021-06-20 14:17:22.716000+00:00,101.77600000000001,13,0.12773148875962897,0.5245746924308871,0.00515420818690936,0.018,8.051,6.066937119675457,6,100.0,100.0,65.0,56.5,6.915384615384616,5.923076923076923
5513,930,LoipeTRUB,2021-06-20,2021-06-20 14:15:39.472000,198869.4,633431.4,3.376,9.361,372.0,0.033,0,100.0,100.0,7.0,6.4,65.0,63.5,1624198566364.0,2021-06,2021,2021-06-20 14:20:00,46.94007441748278,7.877703775459603,2,0.019222073972158315,2021-06-20 14:15:39.472000+00:00,63587213.031,2021-06-20 14:15:39.472000+00:00,2021-06-20 14:15:41.953000+00:00,2.4810000000000003,2,0.8061265618702135,0.2648338253049139,0.1067447905299935,0.033,9.361,8.724137931034486,218,100.0,100.0,65.0,63.5,7.0,6.4
5514,930,LoipeTRUB,2021-06-20,2021-06-20 14:15:41.953000,198869.4,633431.4,3.376,8.122,273.0,0.019,0,100.0,100.0,7.0,6.4,65.0,63.5,1624198566403.0,2021-06,2021,2021-06-20 14:20:00,46.94007441748278,7.877703775459603,2,0.011612076034961121,2021-06-20 14:15:41.953000+00:00,2.4810000000000003,2021-06-20 14:15:39.472000+00:00,2021-06-20 14:15:41.953000+00:00,2.4810000000000003,2,0.8061265618702135,0.2648338253049139,0.1067447905299935,0.033,9.361,8.724137931034486,218,100.0,100.0,65.0,63.5,7.0,6.4
